Mamoru Oshii
Shinji Maki
Cait London
Cait London
Cait London
Cait London
Robert Kanigher
Joe Kubert
Russ Heath
Mark Chiarello
Jerry Grandinetti
Irv Novack
Robert Kanigher
Bob Haney
Joe Kubert
Jerry Grandinetti
Joe Kubert
Mine Yoshizaki
William Strunk Jr.
E.B. White
David Weber
Lawrence Watt-Evans
Phillip C. McGraw
Phillip C. McGraw
Martha Heineman Pieper
William J. Pieper
Amy Tan
Gretchen Schields
Amy Tan
Amy Tan
Amy Tan
Joan Chen
Debra Marquart
Michael Syvanen
Clarence I. Kado
Lawrence Durrell
Lawrence Durrell
Gordon Bowker
Anita Desai
Anita Desai
Anita Desai
Kristian Fraga
Colin Wilson
Colin Wilson
Miguel de Cervantes Saavedra
John Macklin
Paul Burrell
James Ellroy
James Ellroy
Art Cooper
James Ellroy
James Ellroy
Nancy Bartholomew
Stephen R. Covey
A. Roger Merrill
Rebecca R. Merrill
Stephen R. Covey
Jim Collins
Stephen M.R. Covey
Steven Johnson
Steven Johnson
Arthur C. Clarke
Kim Newman
David Neiwert
William H. Keith Jr.
C.S. Friedman
C.S. Friedman
C.S. Friedman
C.S. Friedman
C.S. Friedman
C.S. Friedman
Elizabeth Lowell
Ann Maxwell
Elizabeth Lowell
Elizabeth Lowell
Elizabeth Lowell
Ann Maxwell
Elizabeth Lowell
Elizabeth Lowell
Joan Jonker
Jim  Murphy
John Manders
Tim LaHaye
Bob Phillips
Anya Seton
Philippa Gregory
Anya Seton
Philippa Gregory
Anya Seton
Todd Gitlin
Todd Gitlin
Todd Gitlin
Todd Gitlin
Todd Gitlin
Joan Holub
Dana Regan
Joan Holub
Lynne Avril Cravath
Stephen King
Edgar Allan Poe
J. Gerald Kennedy
Edgar Allan Poe
Gary Richard Thompson
H.P. Lovecraft
Peter Straub
H.P. Lovecraft
Joyce Carol Oates
H.P. Lovecraft
August Derleth
Robert Bloch
H.P. Lovecraft
Lin Carter
H.P. Lovecraft
Barbara Hambly
Pat Harrigan
Brian  Wood
Jeremy McHugh
H.P. Lovecraft
E. Hoffmann Price
Neil Gaiman
Carolyn Meyer
Carolyn Meyer
Carolyn Meyer
Carolyn Meyer
Carolyn Meyer
Carme Camps Monf
Monte Cook
Lewis B. Namier
James Joll
Loree Lough
Candace Ward
Bob Blaisdell
Pat Ronson Stewart
Sarah Fielding
Candace Ward
Debra Hess
Debra Hess
Debra Hess
Debra Hess
Debra Hess
Kay Redfield Jamison
Frederick K. Goodwin
Kay Redfield Jamison
Paul J. Mikol
Dean Koontz
F. Paul Wilson
Sheri S. Tepper
Ray Garton
Raymond T. McNally
Larry Young
Damian Couceiro
Kieron Dwyer
Stephen Jay Gould
G. Edward White
William C. Dowling
James Robert Smith
Stephen Mark Rainey
Joel Lane
Gary Fry
John Morressy
Kealan Patrick Burke
Manly Wade Wellman
Fred Chappell
Charlee Jacob
F. Gwynplaine MacIntyre
Steve Rasnic Tem
Thomas F. Monteleone
Rick Hautala
Melanie Tem
Trey R. Baker
Ken Goldman
Vincent Starrett
Tom Piccirilli
Robert M. Price
Edward Pickman Derby
Peter Cannon
Stephen Mark Rainey
Lin Carter
Henry Kuttner
Ramsey Campbell
Thomas Ligotti
Richard L. Tierney
Gary    Myers
Donald R. Burleson
C.J. Henderson
Stephen Studach
John Glasby
Allen Mackey
Cynthia J. Arnson
I. William Zartman
Frederick Douglass
David W. Blight
Frederick Douglass
Gregory Stephens
Peter J. Gomes
Frederick Douglass
Frederick Douglass
Henry Louis Gates Jr.
Frederick Douglass
Harriet Ann Jacobs
Kwame Anthony Appiah
Reinaldo Arenas
Reinaldo Arenas
Andrew Hurley
Thomas Colchie
Reinaldo Arenas
Andrew Hurley
Thomas Colchie
Anne Stuart
Anne Stuart
Anne Stuart
Anne Stuart
Anne Stuart
Anne Stuart
Anne Stuart
Anne Stuart
Jean Van Leeuwen
James Watling
R.W. Alley
Jean Van Leeuwen
Ann Schweninger
Marta Acosta
Joan Aiken
Joan Aiken
Edward Gorey
Joan Aiken
Joan Aiken
Joan Aiken
Vella Munn
Charlotte Lyons
Mary Engelbreit
Barbara E. Martin
Mary Engelbreit
Leonard S. Marcus
Jason King
Donna Freitas
Jason Edward King
Mary Ashworth
H. Patricia Wakefield
David Wojnarowicz
James Romberger
Marguerite Van Cook
Bill Pittman
Todd W. Hall
Sara S.
Todd W.
Elizabeth Knowles
Quentin Skinner
Quentin Skinner
Danzy Senna
Phil Brucato
Aaron Rosenberg
Charles Tandy
Rael
William Faloon
R. Michael Perry
Robin Hanson
Nick Bostrom
Robert A. Freitas Jr.
Christopher J. Phoenix
Avatar Polymorph
Jim Yount
Laura Driscoll
Alisa Klayman-Grodsky
Eric Weiner
Dave Aikins
Laura Driscoll
Richard Kern
Dian Hanson
Stephen Mulhall
John W. Dean
Arthur M. Schlesinger Jr.
Keith Herber
Keith Herber
United Feature Syndication
Syd Hoff
Syd Hoff
Syd Hoff
Syd Hoff
Susan Oliver
Shannon Hengen
Alice Dalgliesh
Helen Sewell
Quentin Carter
Susan Hill
Susan Hill
Susan Hill
John Lawrence
Susan Hill
Susan Hill
Aeschylus
Denys L. Page
Hiromu Arakawa
Hiromu Arakawa
Hiromu Arakawa
Hiromu Arakawa
Hiromu Arakawa
Irvin D. Yalom
Fyodor Dostoyevsky
Thomas R. Beyer Jr.
Simon Vance
Jane Gardam
Irvine Welsh
Gavin Baddeley
Dani Filth
Georges Bataille
William A. Cohen
John Waters
Victoria Alexander
Victoria Alexander
Victoria Alexander
Victoria Alexander
Victoria Alexander
Victoria Alexander
Mark Epstein
John D. Cox
David Scott Kastan
Stephen Greenblatt
Rosamunde Pilcher
William W. Johnstone
Michael Crichton
Jonathan  Andrews
Andrew Scull
Iain Crichton Smith
Isobel Murray
J.M. Barrie
Joseph Wambaugh
Joseph Wambaugh
Kate DiCamillo
Bagram Ibatoulline
Kate DiCamillo
Kate DiCamillo
Chris Van Dusen
Kate DiCamillo
Timothy Basil Ering
Kate DiCamillo
Chris Van Dusen
Kate DiCamillo
Chris Van Dusen
George Eliot
Stephen  Mansfield
Lloyd P. Gerson
David Lubar
David Lubar
David Lubar
Craig Thompson
Craig Thompson
Craig Thompson
Craig Thompson
Bernard Taper
Mary S. Lovell
Beryl Markham
Mary S. Lovell
John Sandford
Bernard Cornwell
John Sandford
John Sandford
John Sandford
John Sandford
Gwynne Forster
Donna Hill
Parry A. Brown
Jean Baudrillard
Emily Agar
Jean Baudrillard
Chris     Turner
George Ritzer
Jean Baudrillard
Julia Witwer
Salman Rushdie
Miguel Saenz
Shayla Black
Stephanie Laurens
L.A. Banks
Lora Leigh
Rona Sharon
Kingdome 19
Melissa Kantor
Gregory Maguire
Elaine Clayton
Gregory Maguire
Gregory Maguire
Dirk Zimmer
Gregory Maguire
Elaine Clayton
Gregory Maguire
Mechtild Sandberg-Ciletti
Nancy Tillman
Milan Trenc
Carson McCullers
Carson McCullers
Kasia Boddy
Muriel Spark
Muriel Spark
F. Scott Fitzgerald
Arnold Gingrich
Thomas Hardy
Patricia Ingham
Toni Morrison
Toni Morrison
Slade Morrison
Zora Neale Hurston
J. Scott Duvall
J. Daniel Hays
Ernest Hemingway
Alice Wong
Lena Tabori
Tom Perrotta
Robb Forman Dew
Sue Monk Kidd
Will Ferguson
Ray Bradbury
Ian  Miller
Cecily von Ziegesar
Jasmine C.M. Luk
Angel M.Y. Lin
Jon Ronson
Will Ferguson
Will Ferguson
Sinclair B. Ferguson
Robb Forman Dew
Steven Nadler
David A. Nadler
Robert B. Shaw
Marc S. Gerstein
William Shakespeare
Barbara A. Mowat
Paul Werstine
Michael Neill
Georges Bataille
Mary Dalwood
Detlev J.K. Peukert
Richard Deveson
Ruth Rendell
Reginald Hill
Geraldine Pinch
Claudia Bishop
Jane Austen
Emma Holly
Jane Austen
Claire Lamont
James Kinsley
Jane Austen
Claire Lamont
Ros Ballaster
Jane Austen
Laura Engel
Jane Austen
Laura Engel
SparkNotes
Ken Kesey
Ronald Takaki
Elan Golomb
Woody Hochswender
Greg Martin
Ted Morino
Barbara W. Tuchman
Agatha Christie
Rosemary Leach
Julian Barnes
Eoin Colfer
Eoin Colfer
Eoin Colfer
Eoin Colfer
Ana Alcaina
Eoin Colfer
Geoffrey Batchen
Mitali Perkins
Wilbur Smith
Evan Thomas
Anne Morrow Lindbergh
Carl Plasa
Good Housekeeping
Zoe Coulson
Frances Burney
Edward A. Bloom
Frances Oliver
Suzanne Farrell
Toni Bentley
Cynthia Rylant
Preston McDaniels
Katherine Hall Page
David E. Kaiser
Ernest Hemingway
Jack London
Wendell Minor
Jack London
Gary Paulsen
Jack London
Roger Dressler
Jack London
Alex Kershaw
Ray Bradbury
Alfredo Crespo
Hiawyn Oram
C.S. Lewis
Tudor Humphries
C.S. Lewis
Pauline Baynes
C.S. Lewis
Pauline Baynes
Rebecca York
Rebecca J. Donatelle
Brian Johnston
George Eliot
CliffsNotes
Lewis Carroll
Richard  Kelly
L.M. Montgomery
Charles Dickens
Clement C. Moore
Arthur Rackham
Raymond T. McNally
Radu Florescu
E.B. White
Garth Williams
Peter F. Neumeyer
Judy Blume
Judy Blume
Judy Blume
Judy Blume
Judy Blume
Judy Blume
Judy Blume
Jennifer O'Connell
Meg Cabot
Megan McCafferty
Melissa Senate
Diana Peterfreund
Stephanie Lessing
Laura Ruby
Erica Orloff
Stacey Ballis
Julie Kenner
Kristin Harmel
Jennifer Coburn
Elise Juska
Kyra Davis
Beth Kendrick
Berta Platas
Lynda Curnyn
Kayla Perrin
Cara Lockwood
Alison Pace
Megan Crane
Lara Deloza
Laura Caldwell
Shanna Swendson
Judy Blume
Margaret Sanborn
Chinua Achebe
Chinua Achebe
Chinua Achebe
Daria Snadowsky
Kate Braverman
Rick Moody
Johann Wolfgang von Goethe
R. Paulin
Homer
George Herbert Palmer
Gaius Julius Caesar
James H. Ford
W.A. McDevitte
Gaius Julius Caesar
F.P. Long
Cheryl Walker
Michael Parenti
Mark Twain
Bernard DeVoto
Henry Nash Smith
Mark Twain
John Piper
Arundhati Roy
Dai Sijie
James C. Humes
Richard M. Nixon
John Keegan
Robin Lane  Fox
Vita Sackville-West
Freda Titford
Ken Kirkwood
Marilyn Manson
Neil Strauss
Gavin Baddeley
Kurt Reighley
Richard D. Nelson
Charles Taylor
Charles Taylor
Charles Taylor
Charles Taylor
Amy Gutmann
Michael Walzer
Susan R. Wolf
Shierry Weber Nicholsen
Kwame Anthony Appiah
Jurgen Habermas
Steven C. Rockefeller
Ruth  Abbey
George Sullivan
Guy Kawasaki
Walter Foster Creative Team
Peter Elkind
George R.R. Martin
Victor Milan
Georgina Grey
Cheryl Carlson
Gordon Korman
Gordon Korman
Holter Graham
Ed McBain
Ed McBain
Mark T. Sullivan
Ed McBain
Otto Penzler
Ed McBain
Anonymous
Max McLean
Efraim Turban
Dorothy Leidner
James C. Wetherbe
Ephraim McLean
Christy Cheung
Daniel Tse
Maggie Lew
Brian D. McLaren
Steve Chalke
Jill Nelson
Robin D.G. Kelley
Richard Austin
Flores Alexander Forbes
Ron Daniels
Frank Moss
Derrick A. Bell
Claude Andrew Clegg III
Katheryn K. Russell
Patricia J. Williams
Stanley Crouch
Ishmael Reed
Arthur Doye
Jill Elizabeth Nelson
Quincy Jones
Fred Goodman
Howard E. Covington Jr.
Fredric Dannen
Erroll McDonald
Mary Kay Andrews
Ryotaro Shiba
Juliet Winters Carpenter
James Clavell
Donald Goines
Donald Goines
Zora Neale Hurston
Zora Neale Hurston
Henry Louis Gates Jr.
Sieglinde Lemke
Robert E. Hemenway
Alice Walker
Henry Louis Gates Jr.
Kwame Anthony Appiah
Sang-Sun Park
Christopher Pinney
Nicholas Peterson
Christopher Pinney
Richard A. Posner
Gerald Posner
Richard A. Posner
Richard A. Posner
Sally Potter
Virginia Woolf
Ludovico Ariosto
Barbara Reynolds
Ludovico Ariosto
Guido Waldman
Orlando Figes
Pat Frank
Arthur Agatston
Nevil Shute
T.H. White
Dalai Lama XIV
Howard C. Cutler
Dalai Lama XIV
Howard C. Cutler
Chris Prentiss
Sharon Salzberg
Jon Kabat-Zinn
Benjamin James Sadock
Virginia Alcott Sadock
Ben R. Kaplan
Kate Hemphill
Zoe Ross
Louise Bostock Lang
Let's Go Inc.
Roff Smith
Daniel Defoe
Mark Schorer
Georgina Sutton
Daniel Defoe
Virginia Woolf
James Fenimore Cooper
Blake Nevius
James Fenimore Cooper
Norman Maclean
Barry Moser
Richard Seymour Hall
Stewart Brand
Stewart Brand
Nassim Nicholas Taleb
Charles Burns
Charles Burns
Charles Burns
Charles Burns
Charles Burns
Noam Chomsky
Greg Ruggiero
Marili Margomenou
Miguel Mora
Natalie Levisalles
Il Manifesto
Hartford Courant
David Barsamian
Radio B92
Elise Fried
Peter Kreysler
Gionarle del Popolo
Michael Albert
Noam Chomsky
David Barsamian
Noam Chomsky
David W. Lightfoot
Noam Chomsky
Greg Ruggiero
Noam Chomsky
David Barsamian
Arthur Naiman
Edward Gorey
Yuki Shimizu
Koji Suzuki
Robert B. Rohmer
Glynne Walley
Koji Suzuki
Sakura Mizuki
Michio Kaku
Michio Kaku
Joseph L. Birman
H. Eugene Stanley
J.W. Lynn
M.P. Silverman
M. Voloshin
Michio Kaku
Daniel Axelrod
Max Barry
Simon Singh
Peter Tallack
Simon Singh
Raina Telgemeier
Ann M. Martin
Robert Benedetti
Robert Benedetti
Lilian Jackson Braun
James Baldwin
James Baldwin
James Baldwin
James Baldwin
Zora Neale Hurston
Valerie Boyd
James Baldwin
James Baldwin
James Baldwin
Zora Neale Hurston
Carla Kaplan
John Edgar Wideman
Charles Bukowski
Charles Bukowski
Charles Bukowski
Charles Bukowski
Charles Bukowski
John Grisham
Francine Pascal
Kate William
Francine Pascal
Kate William
Francine Pascal
Kate William
Francine Pascal
Kate William
Francine Pascal
Kate William
Sherrilyn Kenyon
L.A. Banks
Susan Squires
Ronda Thompson
Arthur Plotnik
Amy Krouse Rosenthal
Jane Dyer
Lynsay Sands
Francine Pascal
Kate William
Francine Pascal
Kate William
Francine Pascal
Kate William
Francine Pascal
Kate William
Francine Pascal
Kate William
Francine Pascal
Kate William
Francine Pascal
Alexandra Siy
Dennis Kunkel
Lynsay Sands
Nigella Lawson
Francesca Yorke
John Tosh
Sean Lang
L.A. Banks
J.M. Jeffries
Seressie Glass
Natalie Dunbar
Lynsay Sands
Mari Mancusi
Lynsay Sands
Howard Chaykin
David Tischman
David Hahn
Nancy Verde Barr
Nikki Stafford
Govind Armstrong
Lisa Romerein
Tyler Florence
Richard Platt
Francine Pascal
Francine Pascal
Kate William
Francine Pascal
Kate William
John Mason
Ilona Andrews
Frances Hodgson Burnett
Graham Rust
Frances Hodgson Burnett
Scott McKowen
Brian Doherty
Frances Hodgson Burnett
Thea Kliros
Frances Hodgson Burnett
Scott McKowen
Tania Zamorsky
Frances Hodgson Burnett
Lucy Corvino
Arthur Pober
Marion Crawford
Jennie Bond
William   Anderson
Leslie A.  Kelly
C.S. Lewis
Michael Hauge
Juan Rulfo
Juan Rulfo
Juan Rulfo
Juan Rulfo
Juan Rulfo
J.M. Barrie
Peter Hollindale
Walt Disney Company
Al Dempster
J.M. Barrie
Ken Geist
J.M. Barrie
Tim Curry
Mark Twain
Lewis Carroll
Donald J. Gray
Louis Sachar
David Lindsay-Abaire
Louis Sachar
Louis Sachar
Louis Sachar
Glenn Yeffeth
Don DeBrandt
Cory Doctorow
Bruce Bethke
Adam Roberts
Lawrence Watt-Evans
Selina Rosen
Mark W. Tiedemann
Jacqueline Carey
Susan Sizemore
Vox Day
Stephen Baxter
A.M. Dellamonica
Marguerite Krause
John Shirley
Adam-Troy Castro
Amy Berner
Maria  Alexander
Marie-Catherine Caillava
Mike Byrne
Betty Friedan
Anna Quindlen
Daniel Horowitz
James Herriot
Ruth Brown
Peter Barrett
James Herriot
Victor G. Ambrus
Jim Wight
James Herriot
April Jones Prince
Nancy Harrison
John   O'Brien
Mark Twain
Henry B. Wonham
Mark Twain
Charles Neider
Arthur  Miller
Arthur  Miller
Harold Clurman
Christopher Bigsby
Arthur  Miller
Tony Kushner
Arthur  Miller
MaryAnn F. Kohl
Kim Solga
Rebecca Van Slyke
Thomas Jefferson
Merrill D. Peterson
Thomas Jefferson
Juan Rulfo
Carlos Fuentes
Margo Glantz
Jorge Alberto Lozoya
Eduardo Rivero
Victor Jimenez
E. Billeter
Juan Rulfo
Margaret Sayers Peden
Susan Sontag
Juan Rulfo
Kermit Oliver
George D. Schade
Ann Hewetson
Keith Donohue
Kris Lane
Lyman L. Johnson
James Shapiro
Penny Jordan
Carol Drinkwater
Tony Horwitz
Henry Jenkins
Thomas X. Hammes
Hailey Abbott
Melissa de la Cruz
Aimee Friedman
Nina Malkin
Charles Lockwood
Janice Cook Migliaccio
J.E. Bright
Susanna Tamaro
John T. Cullen
Shayla Black
Shelley Bradley
Emily Blake
Julie Leto
Joy King
Liz Carlyle
Christine Rimmer
Andy Griffiths
Miles Thompson
Andy Griffiths
Terry Denton
Jane B. Mason
Sarah Hines Stephens
Elinor M. Brent-Dyer
Meg Cabot
Jane B. Mason
Sarah Hines Stephens
Robin Wasserman
Robin Wasserman
Alison Bechdel
Denny Caringer
Better Homes and Gardens
Ian W. Toll
Nick Lane
Emma McLaughlin
Nicola Kraus
Charles C. Mann
James Brodrick
Lincoln Child
Lincoln Child
Douglas Preston
Lincoln Child
Douglas Preston
Lincoln Child
Douglas Preston
Lincoln Child
Douglas Preston
Lincoln Child
Gelsey Kirkland
Greg Lawrence
Barbara Richard
Allison Pearson
Allison Pearson
Courtney E. Martin
Brian Tracy
Tish Boyle
John Uher
Tish Boyle
Timothy Moriarty
Sean B. Carroll
Jamie W. Carroll
Leanne M. Olds
Susan Carroll
Susan Carroll
Gene A. Brucker
Nikki Giovanni
Virginia C. Fowler
Wolfgang Amadeus Mozart
Lorenzo Da Ponte
Ellen H. Bleiler
Nikki Giovanni
Nikki Giovanni
Bryan Collier
Alex Constantine
Gale Gand
Julia Moskin
Tim Turner
C.S. Harris
Geneen Roth
Geneen Roth
John Mason
John    Mason
L. John Mason
Charles Bukowski
Beth A. Jones
Ann Bausum
John     Nichols
John     Nichols
Mervyn Peake
Lisa Chaney
L.A. Banks
L.A. Banks
L.A. Banks
L.A. Banks
L.A. Banks
L.A. Banks
L.A. Banks
L.A. Banks
Simon Anholt
Teddy Slater
Wayne Alfano
Teddy Slater
Wayne Alfano
Ann Hodgman
Mari Mancusi
Mari Mancusi
Susan Conant
Maxwell Award
Susan Conant
Susan Conant
Jessica Conant-Park
Susan Conant
Susan Conant
Susan Conant
Susan Conant
Jerry Burton
David Hewson
Lynsay Sands
Lynsay Sands
Lynsay Sands
Lynsay Sands
Lynsay Sands
Lynsay Sands
Lynsay Sands
Lynsay Sands
Jim Supica
Richard Nahas
Bruce Cumings
Howard Chaykin
Howard Chaykin
Michelle Madsen
Howard Chaykin
Howard Chaykin
David Tischman
J.H. Williams III
Mick Gray
Lee Loughridge
Richard Platt
Chris Riddell
Richard Bonson
Richard Platt
Stephen Biesty
Richard Platt
Lawrence Block
Lawrence Block
Lawrence Block
Lawrence Block
Lawrence Block
Lawrence Block
Lawrence Block
Lawrence Block
Jennifer Allison
John Newhouse
Joseph Epstein
Nigella Lawson
Nigella Lawson
Petrina Tinslay
Nigella Lawson
Nigella Lawson
Rick Decker
Stuart Hirshfield
James E. Campbell
James Campbell
Eric John
Patrick Wormald
James   Campbell
Ronda Thompson
Ronda Thompson
Ronda Thompson
Ronda Thompson
Francine Pascal
Francine Pascal
Francine Pascal
Francine Pascal
Francine Pascal
Francine Pascal
Francine Pascal
Mark Kermode
Rob White
Frank Darabont
Stephen King
Stephen King
Frank Zappa
Peter Occhiogrosso
Garrison Keillor
Garrison Keillor
Charles Bukowski
Robert Burns
Hayden Carruth
Raymond Carver
Billy Collins
Noel Coward
Carl Dennis
E.E. Cummings
Emily Dickinson
Stephen Dobyns
Fleur Adcock
John Donne
Rita Dove
Stephen Dunn
Lawrence Ferlinghetti
Robert Frost
Erica Funkhouser
Donald Hall
Patricia Hampl
Thomas Hardy
Jim Harrison
W.H. Auden
Jennifer Michael Hecht
David Ignatow
John Keats
X.J. Kennedy
Jane Kenyon
Galway Kinnell
Maxine Kumin
Kate Light
Henry Wadsworth Longfellow
Louis MacNeice
Hilaire Belloc
Herman Melville
W.S. Merwin
Edna St. Vincent Millay
Howard Nemerov
Sharon Olds
Mary Oliver
Grace Paley
Lawrence Raab
Kenneth Rexroth
Wendell Berry
Carl Sandburg
John Berryman
Elizabeth Bishop
William Blake
Philip   Booth
Virginia Hamilton Adair
Liesl Mueller
Garrison Keillor
Henry Mintzberg
Sherry Gershon Gottlieb
Barbara Bottner
Cynthia Chin-Lee
Youshan Tang
Jeffrey Ford
Jonathan Carroll
Jeffrey Ford
Jeffrey Ford
Jacques Guiod
Rumi
A.J. Arberry
Matt Riser
Martin Hsu
Charles Bukowski
John   Martin
Charles Bukowski
Barthe DeClements
Barthe DeClements
Henning Mankell
Laurie Thompson
Henning Mankell
Ebba Segerberg
Henning Mankell
Laurie Thompson
Henning Mankell
Steven T. Murray
Henning Mankell
Laurie Thompson
Henning Mankell
Ebba Segerberg
Henning Mankell
Laurie Thompson
Devon W. Carbado
Evelyn C. White
Dwight A. McBride
Donald Weise
Lee Charles Kelley
Lee Charles Kelley
Lee Charles Kelley
Lee Charles Kelley
Sheri Rose Shepherd
Paramahansa Yogananda
Marianne Williamson
Ann M. Martin
Amy Krouse Rosenthal
Amy Krouse Rosenthal
Tom Lichtenheld
Aldous Huxley
Carol Belanger Grafton
Alice Medrich
Deborah Jones
Alice Medrich
Alice Medrich
Alice Medrich
Patricia Brabant
Peter Reinhart
Ron Manville
Linda Lael Miller
Alison Kent
Lucy Monroe
Jill Shalvis
Susanna Carr
Morgan Leigh
David B.
Naomi Wolf
Thomas C. Foster
Francine Prose
Francine Prose
Francine Prose
Francine Prose
Carl Hiaasen
Edward Asner
Rebecca  Brown
Richard Peck
Lisa S.  French
Richard Peck
Richard Peck
Roald Dahl
Quentin Blake
Karen Cushman
Trina Schart Hyman
David Haynes
Michele K. Spike
Livy
Aubrey de Selincourt
Betty Radice
Theodore Ayrault Dodge
Ian M. Cuthbertson
John Maddox Roberts
John Prevas
Leonard Cottrell
Laurence L. Brunton
John S. Lazo
Keith  L. Parker
Nathaniel Hawthorne
Anne Tyler
Anne Tyler
Arthur Conan Doyle
Francis O'Gorman
Patrick Nobes
Arthur Conan Doyle
Jennifer Bassett
Tricia Hedge
Caleb Carr
John Irving
Irving John
John   Hammond
Irving Townsend
Marisabina Russo
Richard Russo
Jean-Luc Piningre
Susan Minot
Susan Minot
Stephen Minot
Eliza Minot
Erik Larson
Erik  Larson
Terry  Taylor
Ann M. Martin
Laura Godwin
Brian Selznick
Vikram Chandra
Rachel Simon
Malcolm Gladwell
Page McBrier
Lori Lohstoeter
Hillary Rodham Clinton
Karen Essex
Leonardo da Vinci
Irma A. Richter
Frank Zollner
Johannes Nathan
Frank Zollner
Leonardo da Vinci
Martin Kemp
Anthony Bourdain
Anthony Bourdain
D.T. Max
Ursula Nordstrom
Leonard S. Marcus
Maurice Sendak
Jack Dunphy
Mark Z. Danielewski
Mark Z. Danielewski
Mark Z. Danielewski
Christophe Claro
Megan Whalen Turner
Megan Whalen Turner
Megan Whalen Turner
Megan Whalen Turner
Sharyn November
Lloyd Alexander
Emma Bull
Charles Vess
Michael Cadnum
Kara Dalkey
Nancy Farmer
Nina Kiriki Hoffman
Diana Wynne Jones
Patricia A. McKillip
Garth Nix
Meredith Ann Pierce
Delia Sherman
Sherwood Smith
Nancy Springer
Megan Whalen Turner
Elizabeth Wein
Laurel Winter
Paul Cronin
Arthur Herzog III
Peter Mayle
Peter Mayle
Gerard Auzet
Peter Mayle
Julie Orringer
Michel Faber
Stephen Crane
Jayne Anne Phillips
Stephen Crane
Larzer Ziff
Theo Davis
Jacqueline Carey
Peter Carey
Jacqueline Carey
Drew Carey
Jacqueline Carey
Jacqueline Carey
Jacqueline Carey
Julian Caldecott
Lera Miles
Paola Cavalieri
Peter Singer
Sy Montgomery
Anthony D. Pellegrini
Peter K. Smith
Orson Scott Card
Paul Ruditis
L. Alan LeDoux
Heather Jarman
Orson Scott Card
Isaac Asimov
William Gibson
Michael Swanwick
Theodore Sturgeon
Larry Niven
Robert Silverberg
Harry Turtledove
James Blish
George R.R. Martin
James Patrick Kelly
Karen Joy Fowler
Arthur C. Clarke
Lloyd Biggle Jr.
Terry Bisson
Poul Anderson
John Kessel
R.A. Lafferty
C.J. Cherryh
Lisa Goldstein
Edmond Hamilton
Robert A. Heinlein
Ursula K. Le Guin
Ray Bradbury
Frederik Pohl
Harlan Ellison
George Alec Effinger
Brian W. Aldiss
Orson Scott Card
Orson Scott Card
Orson Scott Card
Orson Scott Card
James Francis Cameron
Orson Scott Card
Orson Scott Card
James K. Morrow
William Beebe
William Morris
Lin Carter
William Morris
Orson Scott Card
Orson Scott Card
Janet Evanovich
Janet Evanovich
Janet Evanovich
Janet Evanovich
Janet Evanovich
Charlotte Hughes
Janet Evanovich
Janet Evanovich
Janet Evanovich
Charlotte Hughes
Janet Evanovich
C.J. Critt
Janet Evanovich
C.J. Critt
Janet Evanovich
Janet Evanovich
Charlotte Hughes
Janet Evanovich
Janet Evanovich
Janet Evanovich
C.J. Critt
Philip K. Dick
Kim Stanley Robinson
Edgar Rice Burroughs
Thomas Floyd
F. Paul Wilson
Phillip R. Burger
Edgar Rice Burroughs
Edgar Rice Burroughs
John Bolen
Edgar Rice Burroughs
John Bolen
Edgar Rice Burroughs
Edgar Rice Burroughs
Edgar Rice Burroughs
Edgar Rice Burroughs
Edgar Rice Burroughs
Edgar Rice Burroughs
John Seelye
Edgar Rice Burroughs
Edgar Rice Burroughs
Esteban Maroto
J. Allen St. John
Studley Burroughs
Edgar Rice Burroughs
Mitch Albom
Cara Black
Diane Setterfield
Richard K. Morgan
Richard K. Morgan
Bill Sienkiewicz
Sean Phillips
Richard K. Morgan
Bill Sienkiewicz
Goran Parlov
E.L. Doctorow
Barbara Cleverly
Christopher Buckley
Cormac McCarthy
Cormac McCarthy
Irving Stone
Irving Stone
Tess Gerritsen
Pauline Reage
Sabine d'Estree
Pauline Reage
John Paul Hand
Laura Furman
David Guterson
Diane Johnson
Jennifer Egan
Doris Kloster
Pauline Reage
Arthur Bennett
Nora Roberts
Andy Hertzfeld
Steve Wozniak
Jean M. Auel
Richard Llewellyn
David Donovan
Karyn Monk
Jack Finney
Nora Roberts
Nora Roberts
Marcus J. Borg
Marcus J. Borg
Gwen Moran
Luke Welling
Laura Thomson
W. Jason Gilmore
Janet Valade
Janet Valade
Charlotte Fiell
Peter Fiell
Robert Brent Toplin
Kelly  Carr
Laurence Sterne
Robert Folkenflik
Dan Brown
Eduardo Garcia Murillo
T.R. Reid
Sarah Johnstone
Aaron Anderson
Sarah  Andrews
Lonely Planet
Eric R. Wolf
John M. Merriman
Walter Rodney
Vincent Harding
Norman Davies
Jim Carroll
Jim Carroll
Ed  Young
Nick Tosches
Nick Tosches
Harold Bloom
Ben Schott
Collin Deckerman
John W. Schott
Jean S. Arbeiter
Brad Thor
Chalmers Johnson
Shara Kay
Gustave Flaubert
Mark Polizzotti
Raymond Queneau
Carl Safina
Joseph Bruchac
Jonathan London
Thomas Locker
Nicola Davies
Jane Chapman
Gary Snyder
Michael Corr
Mitchel Resnick
Alice Hoffman
Richard D. Bartlett
Patricia P. Bartlett
Liz Palika
Paul Galdone
Joanna Galdone
Russell Hoban
Guy W. Jones
Sally Moomaw
Basil Pao
Michael Palin
C.D. Payne
Jack Vance
Jack Vance
Jack Vance
A.E. Cunningham
Harlan Ellison
Charles F. Miller
